Date,Temp_A,Temp_B
2019-06-26 03:53:22,-4.399,-6.010
2019-06-26 03:53:28,-4.399,-6.010
2019-06-26 03:53:34,-4.399,-6.010
2019-06-26 03:53:40,-4.399,-6.010
2019-06-26 03:53:46,-4.399,-6.010
2019-06-26 03:53:52,-4.238,-6.010
2019-06-26 03:53:59,-4.399,-6.010
2019-06-26 03:54:05,-4.399,-6.010
2019-06-26 03:54:11,-4.399,-5.849
2019-06-26 03:54:17,-4.399,-5.849
2019-06-26 03:54:23,-4.399,-6.010
2019-06-26 03:54:29,-4.399,-6.010
2019-06-26 03:54:35,-4.399,-6.010
2019-06-26 03:54:41,-4.399,-5.849
2019-06-26 03:54:47,-4.399,-6.010
2019-06-26 03:54:53,-4.399,-6.010
2019-06-26 03:54:59,-4.399,-6.010
2019-06-26 03:55:06,-4.399,-6.010
2019-06-26 03:55:12,-4.399,-6.010
2019-06-26 03:55:18,-4.399,-6.010
2019-06-26 03:55:24,-4.238,-6.010
2019-06-26 03:55:30,-4.399,-6.010
2019-06-26 03:55:36,-4.238,-5.849
2019-06-26 03:55:42,-4.399,-6.010
2019-06-26 03:55:48,-4.238,-6.010
2019-06-26 03:55:54,-4.399,-6.010
2019-06-26 03:56:00,-4.399,-6.010
2019-06-26 03:56:06,-4.399,-5.849
2019-06-26 03:56:13,-4.399,-6.010
2019-06-26 03:56:19,-4.399,-5.849
2019-06-26 03:56:25,-4.399,-6.010
2019-06-26 03:56:31,-4.399,-6.010
2019-06-26 03:56:37,-4.399,-6.010
2019-06-26 03:56:43,-4.399,-5.849
2019-06-26 03:56:49,-4.399,-5.849
2019-06-26 03:56:55,-4.399,-6.010
2019-06-26 03:57:01,-4.399,-6.010
2019-06-26 03:57:07,-4.399,-6.010
2019-06-26 03:57:14,-4.399,-6.010
2019-06-26 03:57:20,-4.399,-5.849
2019-06-26 03:57:26,-4.399,-6.010
2019-06-26 03:57:32,-4.399,-6.010
2019-06-26 03:57:38,-4.399,-6.010
2019-06-26 03:57:44,-4.399,-6.010
2019-06-26 03:57:50,-4.399,-6.010
2019-06-26 03:57:56,-4.238,-6.010
2019-06-26 03:58:02,-4.399,-5.849
2019-06-26 03:58:08,-4.399,-6.010
2019-06-26 03:58:14,-4.399,-6.010
2019-06-26 03:58:21,-4.399,-5.849
2019-06-26 03:58:27,-4.399,-6.010
2019-06-26 03:58:33,-4.238,-6.010
2019-06-26 03:58:39,-4.399,-6.010
2019-06-26 03:58:45,-4.399,-6.010
2019-06-26 03:58:51,-4.399,-6.010
2019-06-26 03:58:57,-4.399,-6.010
2019-06-26 03:59:03,-4.238,-6.010
2019-06-26 03:59:09,-4.399,-6.010
2019-06-26 03:59:15,-4.399,-6.010
2019-06-26 03:59:21,-4.399,-6.010
2019-06-26 03:59:28,-4.399,-6.010
2019-06-26 03:59:34,-4.399,-6.010
2019-06-26 03:59:40,-4.238,-6.010
2019-06-26 03:59:46,-4.399,-5.849
2019-06-26 03:59:52,-4.399,-6.010
2019-06-26 03:59:58,-4.399,-6.010
2019-06-26 04:00:04,-4.399,-6.010
2019-06-26 04:00:10,-4.399,-6.010
2019-06-26 04:00:16,-4.399,-6.010
2019-06-26 04:00:22,-4.399,-6.010
2019-06-26 04:00:28,-4.399,-6.010
2019-06-26 04:00:35,-4.399,-6.010
2019-06-26 04:00:41,-4.399,-6.010
2019-06-26 04:00:47,-4.399,-6.010
2019-06-26 04:00:53,-4.399,-6.010
2019-06-26 04:00:59,-4.399,-6.010
2019-06-26 04:01:05,-4.399,-6.010
2019-06-26 04:01:11,-4.399,-6.010
2019-06-26 04:01:17,-4.399,-6.010
2019-06-26 04:01:23,-4.238,-6.010
2019-06-26 04:01:29,-4.399,-5.849
2019-06-26 04:01:35,-4.399,-6.010
2019-06-26 04:01:42,-4.399,-6.010
2019-06-26 04:01:48,-4.399,-6.010
2019-06-26 04:01:54,-4.399,-5.849
2019-06-26 04:02:00,-4.399,-6.010
2019-06-26 04:02:06,-4.399,-6.010
2019-06-26 04:02:12,-4.399,-6.010
2019-06-26 04:02:18,-4.399,-6.010
2019-06-26 04:02:24,-4.399,-6.010
2019-06-26 04:02:30,-4.399,-6.010
2019-06-26 04:02:36,-4.238,-5.849
2019-06-26 04:02:43,-4.399,-5.849
2019-06-26 04:02:49,-4.399,-6.010
2019-06-26 04:02:55,-4.399,-6.010
2019-06-26 04:03:01,-4.238,-6.010
2019-06-26 04:03:07,-4.399,-6.010
2019-06-26 04:03:13,-4.399,-6.010
2019-06-26 04:03:19,-4.399,-6.010
2019-06-26 04:03:25,-4.399,-5.849
2019-06-26 04:03:31,-4.399,-6.010
2019-06-26 04:03:37,-4.399,-6.010
2019-06-26 04:03:43,-4.399,-6.010
2019-06-26 04:03:50,-4.238,-6.010
2019-06-26 04:03:56,-4.399,-6.010
2019-06-26 04:04:02,-4.399,-6.010
2019-06-26 04:04:08,-4.399,-6.010
2019-06-26 04:04:14,-4.399,-6.010
2019-06-26 04:04:20,-4.399,-6.010
2019-06-26 04:04:26,-4.399,-6.010
2019-06-26 04:04:32,-4.399,-6.010
2019-06-26 04:04:38,-4.238,-6.010
2019-06-26 04:04:44,-4.238,-6.010
2019-06-26 04:04:50,-4.238,-6.010
2019-06-26 04:04:57,-4.238,-6.010
2019-06-26 04:05:03,-4.238,-6.010
2019-06-26 04:05:09,-4.399,-6.010
2019-06-26 04:05:15,-4.238,-6.010
2019-06-26 04:05:21,-4.238,-6.010
2019-06-26 04:05:27,-4.238,-6.010
2019-06-26 04:05:33,-4.238,-6.010
2019-06-26 04:05:39,-4.238,-6.010
2019-06-26 04:05:45,-4.238,-6.010
2019-06-26 04:05:51,-4.238,-6.010
2019-06-26 04:05:57,-4.238,-6.010
2019-06-26 04:06:04,-4.238,-6.010
2019-06-26 04:06:10,-4.238,-6.010
2019-06-26 04:06:16,-4.238,-6.010
2019-06-26 04:06:22,-4.238,-5.849
2019-06-26 04:06:28,-4.238,-6.010
2019-06-26 04:06:34,-4.238,-6.010
2019-06-26 04:06:40,-4.076,-6.010
2019-06-26 04:06:46,-4.076,-6.010
2019-06-26 04:06:52,-4.076,-6.010
2019-06-26 04:06:58,-4.076,-6.010
2019-06-26 04:07:04,-4.076,-6.010
2019-06-26 04:07:11,-4.076,-6.010
2019-06-26 04:07:17,-4.238,-6.010
2019-06-26 04:07:23,-4.076,-6.010
2019-06-26 04:07:29,-4.076,-6.010
2019-06-26 04:07:35,-4.238,-6.010
2019-06-26 04:07:41,-4.076,-6.010
2019-06-26 04:07:47,-4.076,-6.010
2019-06-26 04:07:53,-4.076,-6.010
2019-06-26 04:07:59,-4.076,-6.010
2019-06-26 04:08:05,-4.076,-6.010
2019-06-26 04:08:12,-4.076,-6.010
2019-06-26 04:08:18,-4.076,-6.010
2019-06-26 04:08:24,-4.076,-6.010
2019-06-26 04:08:30,-4.076,-6.010
2019-06-26 04:08:36,-4.076,-6.010
2019-06-26 04:08:42,-4.076,-6.010
2019-06-26 04:08:48,-4.076,-6.010
2019-06-26 04:08:54,-4.076,-6.010
2019-06-26 04:09:00,-4.238,-6.010
2019-06-26 04:09:06,-4.076,-6.010
2019-06-26 04:09:12,-4.076,-6.010
2019-06-26 04:09:19,-4.076,-6.010
2019-06-26 04:09:25,-4.076,-6.010
2019-06-26 04:09:31,-4.076,-6.010
2019-06-26 04:09:37,-4.076,-6.010
2019-06-26 04:09:43,-4.076,-6.010
2019-06-26 04:09:49,-4.076,-6.010
2019-06-26 04:09:55,-4.076,-6.010
2019-06-26 04:10:01,-4.076,-6.010
2019-06-26 04:10:07,-4.076,-6.010
2019-06-26 04:10:13,-4.076,-6.010
2019-06-26 04:10:19,-4.076,-6.010
2019-06-26 04:10:26,-4.238,-6.010
2019-06-26 04:10:32,-4.076,-6.010
2019-06-26 04:10:38,-4.076,-6.010
2019-06-26 04:10:44,-4.076,-6.010
2019-06-26 04:10:50,-4.076,-6.010
2019-06-26 04:10:56,-4.076,-6.010
2019-06-26 04:11:02,-4.076,-6.010
2019-06-26 04:11:08,-4.076,-6.010
2019-06-26 04:11:14,-4.076,-6.010
2019-06-26 04:11:20,-4.076,-6.010
2019-06-26 04:11:26,-4.076,-6.010
2019-06-26 04:11:33,-4.076,-6.010
2019-06-26 04:11:39,-4.076,-6.010
2019-06-26 04:11:45,-4.076,-6.010
2019-06-26 04:11:51,-4.076,-6.010
2019-06-26 04:11:57,-4.076,-6.010
2019-06-26 04:12:03,-4.076,-6.010
2019-06-26 04:12:09,-4.076,-6.010
2019-06-26 04:12:15,-4.076,-6.010
2019-06-26 04:12:21,-4.076,-6.010
2019-06-26 04:12:27,-3.915,-6.010
2019-06-26 04:12:33,-4.076,-6.010
2019-06-26 04:12:40,-4.076,-6.010
2019-06-26 04:12:46,-4.076,-6.010
2019-06-26 04:12:52,-4.238,-6.010
2019-06-26 04:12:58,-4.076,-6.010
2019-06-26 04:13:04,-4.076,-6.171
2019-06-26 04:13:10,-4.076,-6.010
2019-06-26 04:13:16,-4.076,-6.010
2019-06-26 04:13:22,-4.076,-6.010
2019-06-26 04:13:28,-4.076,-6.010
2019-06-26 04:13:34,-4.076,-6.010
2019-06-26 04:13:40,-4.076,-6.010
2019-06-26 04:13:47,-3.915,-6.010
2019-06-26 04:13:53,-4.076,-6.010
2019-06-26 04:13:59,-4.076,-6.010
2019-06-26 04:14:05,-4.076,-6.010
2019-06-26 04:14:11,-4.076,-6.010
2019-06-26 04:14:17,-4.076,-6.010
2019-06-26 04:14:23,-4.076,-6.010
2019-06-26 04:14:29,-3.915,-6.010
2019-06-26 04:14:35,-3.915,-6.010
2019-06-26 04:14:41,-3.915,-6.010
2019-06-26 04:14:48,-4.076,-6.010
2019-06-26 04:14:54,-3.915,-6.010
2019-06-26 04:15:00,-3.915,-6.010
2019-06-26 04:15:06,-4.076,-5.849
2019-06-26 04:15:12,-3.915,-6.010
2019-06-26 04:15:18,-4.076,-6.010
2019-06-26 04:15:24,-3.915,-6.010
2019-06-26 04:15:30,-3.915,-6.010
2019-06-26 04:15:36,-3.915,-6.010
2019-06-26 04:15:42,-4.076,-6.010
2019-06-26 04:15:48,-4.076,-6.010
2019-06-26 04:15:55,-3.915,-6.010
2019-06-26 04:16:01,-3.915,-6.010
2019-06-26 04:16:07,-4.076,-6.171
2019-06-26 04:16:13,-3.915,-6.010
2019-06-26 04:16:19,-3.915,-6.010
2019-06-26 04:16:25,-4.076,-6.010
2019-06-26 04:16:31,-4.076,-6.010
2019-06-26 04:16:37,-3.915,-6.010
2019-06-26 04:16:43,-3.915,-6.010
2019-06-26 04:16:49,-3.915,-6.010
2019-06-26 04:16:55,-3.915,-6.010
2019-06-26 04:17:02,-3.915,-6.010
2019-06-26 04:17:08,-4.076,-6.010
2019-06-26 04:17:14,-3.915,-6.010
2019-06-26 04:17:20,-3.915,-6.010
2019-06-26 04:17:26,-3.915,-6.010
2019-06-26 04:17:32,-3.915,-6.010
2019-06-26 04:17:38,-3.915,-6.010
2019-06-26 04:17:44,-3.915,-6.010
2019-06-26 04:17:50,-3.915,-6.010
2019-06-26 04:17:56,-3.915,-6.010
2019-06-26 04:18:02,-3.915,-6.010
2019-06-26 04:18:09,-3.915,-6.010
2019-06-26 04:18:15,-3.915,-6.010
2019-06-26 04:18:21,-3.915,-6.010
2019-06-26 04:18:27,-3.915,-6.010
2019-06-26 04:18:33,-3.754,-6.010
2019-06-26 04:18:39,-3.915,-6.010
2019-06-26 04:18:45,-3.915,-6.010
2019-06-26 04:18:51,-3.915,-6.010
2019-06-26 04:18:57,-3.915,-6.010
2019-06-26 04:19:03,-3.754,-6.010
2019-06-26 04:19:10,-3.915,-6.010
2019-06-26 04:19:16,-3.754,-6.010
2019-06-26 04:19:22,-3.915,-6.010
2019-06-26 04:19:28,-3.915,-6.010
2019-06-26 04:19:34,-3.754,-6.010
2019-06-26 04:19:40,-3.915,-6.010
2019-06-26 04:19:46,-3.754,-6.010
2019-06-26 04:19:52,-3.754,-6.010
2019-06-26 04:19:58,-3.915,-6.010
2019-06-26 04:20:04,-3.915,-6.010
2019-06-26 04:20:10,-3.915,-6.010
2019-06-26 04:20:17,-3.915,-6.010
2019-06-26 04:20:23,-3.915,-6.010
2019-06-26 04:20:29,-3.754,-6.010
2019-06-26 04:20:35,-3.915,-6.010
2019-06-26 04:20:41,-3.754,-6.010
2019-06-26 04:20:47,-3.754,-6.010
2019-06-26 04:20:53,-3.915,-6.010
2019-06-26 04:20:59,-3.754,-6.010
2019-06-26 04:21:05,-3.915,-6.010
2019-06-26 04:21:11,-3.915,-6.010
2019-06-26 04:21:17,-3.754,-6.010
2019-06-26 04:21:24,-3.915,-6.010
2019-06-26 04:21:30,-3.754,-6.010
2019-06-26 04:21:36,-3.915,-6.010
2019-06-26 04:21:42,-3.915,-6.010
2019-06-26 04:21:48,-3.754,-6.010
2019-06-26 04:21:54,-3.915,-6.010
2019-06-26 04:22:00,-3.754,-6.010
2019-06-26 04:22:06,-3.754,-6.010
2019-06-26 04:22:12,-3.754,-6.010
2019-06-26 04:22:18,-3.915,-6.010
2019-06-26 04:22:24,-3.915,-6.010
2019-06-26 04:22:31,-3.915,-6.010
2019-06-26 04:22:37,-3.915,-6.010
2019-06-26 04:22:43,-3.754,-6.010
2019-06-26 04:22:49,-3.754,-6.010
2019-06-26 04:22:55,-3.754,-6.010
2019-06-26 04:23:01,-3.754,-6.010
2019-06-26 04:23:07,-3.754,-6.010
2019-06-26 04:23:13,-3.915,-6.010
2019-06-26 04:23:19,-3.915,-6.010
2019-06-26 04:23:25,-3.915,-6.010
2019-06-26 04:23:31,-3.915,-6.010
2019-06-26 04:23:38,-3.754,-6.010
2019-06-26 04:23:44,-3.754,-6.010
2019-06-26 04:23:50,-3.754,-6.010
2019-06-26 04:23:56,-3.915,-6.010
2019-06-26 04:24:02,-3.754,-6.010
2019-06-26 04:24:08,-3.915,-6.010
2019-06-26 04:24:14,-3.915,-6.010
2019-06-26 04:24:20,-3.915,-6.010
2019-06-26 04:24:26,-3.915,-6.171
2019-06-26 04:24:32,-3.915,-6.010
2019-06-26 04:24:39,-3.915,-6.010
2019-06-26 04:24:45,-3.915,-6.010
2019-06-26 04:24:51,-4.076,-6.010
2019-06-26 04:24:57,-3.915,-6.010
2019-06-26 04:25:03,-3.915,-6.010
2019-06-26 04:25:09,-3.915,-6.171
2019-06-26 04:25:15,-4.076,-6.010
2019-06-26 04:25:21,-3.915,-6.171
2019-06-26 04:25:27,-3.915,-6.010
2019-06-26 04:25:33,-3.915,-6.010
2019-06-26 04:25:39,-4.076,-6.171
2019-06-26 04:25:46,-3.915,-6.010
2019-06-26 04:25:52,-3.915,-6.010
2019-06-26 04:25:58,-4.076,-6.010
2019-06-26 04:26:04,-3.915,-6.171
2019-06-26 04:26:10,-3.915,-6.171
2019-06-26 04:26:16,-4.076,-6.171
2019-06-26 04:26:22,-3.915,-6.171
2019-06-26 04:26:28,-4.076,-6.010
2019-06-26 04:26:34,-3.915,-6.010
2019-06-26 04:26:40,-4.076,-6.010
2019-06-26 04:26:46,-3.915,-6.171
2019-06-26 04:26:53,-3.915,-6.010
2019-06-26 04:26:59,-4.076,-6.171
2019-06-26 04:27:05,-4.076,-6.171
2019-06-26 04:27:11,-4.076,-6.171
2019-06-26 04:27:17,-3.915,-6.010
2019-06-26 04:27:23,-3.915,-6.171
2019-06-26 04:27:29,-3.915,-6.010
2019-06-26 04:27:35,-4.076,-6.010
2019-06-26 04:27:41,-3.915,-6.171
2019-06-26 04:27:47,-4.076,-6.010
2019-06-26 04:27:53,-3.915,-6.171
2019-06-26 04:28:00,-4.076,-6.171
2019-06-26 04:28:06,-3.915,-6.171
2019-06-26 04:28:12,-3.915,-6.010
2019-06-26 04:28:18,-4.076,-6.010
2019-06-26 04:28:24,-3.915,-6.010
2019-06-26 04:28:30,-4.076,-6.010
2019-06-26 04:28:36,-4.076,-6.010
2019-06-26 04:28:42,-4.076,-6.171
2019-06-26 04:28:48,-4.076,-6.010
2019-06-26 04:28:54,-4.076,-6.010
2019-06-26 04:29:00,-3.915,-6.171
2019-06-26 04:29:07,-4.076,-6.171
2019-06-26 04:29:13,-3.915,-6.171
2019-06-26 04:29:19,-3.915,-6.171
2019-06-26 04:29:25,-4.076,-6.010
2019-06-26 04:29:31,-4.076,-6.171
2019-06-26 04:29:37,-4.076,-6.171
2019-06-26 04:29:43,-4.076,-6.010
2019-06-26 04:29:49,-3.915,-6.010
2019-06-26 04:29:55,-4.076,-6.171
2019-06-26 04:30:01,-3.915,-6.171
2019-06-26 04:30:07,-3.915,-6.171
2019-06-26 04:30:14,-3.915,-6.171
2019-06-26 04:30:20,-3.915,-6.171
2019-06-26 04:30:26,-4.076,-6.010
2019-06-26 04:30:32,-4.076,-6.171
2019-06-26 04:30:38,-3.915,-6.171
2019-06-26 04:30:44,-4.076,-6.171
2019-06-26 04:30:50,-4.076,-6.010
2019-06-26 04:30:56,-3.915,-6.171
2019-06-26 04:31:02,-3.915,-6.010
2019-06-26 04:31:08,-4.076,-6.171
2019-06-26 04:31:15,-4.076,-6.171
2019-06-26 04:31:21,-3.915,-6.171
2019-06-26 04:31:27,-4.076,-6.171
2019-06-26 04:31:33,-4.076,-6.171
2019-06-26 04:31:39,-4.076,-6.171
2019-06-26 04:31:45,-3.915,-6.171
2019-06-26 04:31:51,-4.076,-6.171
2019-06-26 04:31:57,-3.915,-6.171
2019-06-26 04:32:03,-3.915,-6.171
2019-06-26 04:32:09,-4.076,-6.171
2019-06-26 04:32:15,-4.076,-6.010
2019-06-26 04:32:22,-4.076,-6.171
2019-06-26 04:32:28,-3.915,-6.171
2019-06-26 04:32:34,-4.076,-6.171
2019-06-26 04:32:40,-4.076,-6.010
2019-06-26 04:32:46,-4.076,-6.171
2019-06-26 04:32:52,-4.076,-6.171
2019-06-26 04:32:58,-3.915,-6.171
2019-06-26 04:33:04,-4.076,-6.171
2019-06-26 04:33:10,-4.076,-6.171
2019-06-26 04:33:16,-4.076,-6.010
2019-06-26 04:33:22,-4.076,-6.171
2019-06-26 04:33:29,-4.076,-6.171
2019-06-26 04:33:35,-3.915,-6.171
2019-06-26 04:33:41,-4.076,-6.171
2019-06-26 04:33:47,-4.076,-6.171
2019-06-26 04:33:53,-4.076,-6.171
2019-06-26 04:33:59,-3.915,-6.332
2019-06-26 04:34:05,-3.915,-6.171
2019-06-26 04:34:11,-4.076,-6.171
2019-06-26 04:34:17,-4.076,-6.010
2019-06-26 04:34:23,-4.076,-6.171
2019-06-26 04:34:29,-4.076,-6.171
2019-06-26 04:34:36,-4.076,-6.171
2019-06-26 04:34:42,-4.076,-6.171
2019-06-26 04:34:48,-4.076,-6.171
2019-06-26 04:34:54,-3.754,-6.171
2019-06-26 04:35:00,-4.076,-6.171
2019-06-26 04:35:06,-4.076,-6.171
2019-06-26 04:35:12,-3.915,-6.171
2019-06-26 04:35:18,-3.915,-6.332
2019-06-26 04:35:24,-3.915,-6.171
2019-06-26 04:35:30,-3.915,-6.171
2019-06-26 04:35:36,-4.076,-6.171
2019-06-26 04:35:43,-4.076,-6.171
2019-06-26 04:35:49,-4.076,-6.171
2019-06-26 04:35:55,-3.915,-6.171
2019-06-26 04:36:01,-4.076,-6.171
2019-06-26 04:36:07,-3.915,-6.171
2019-06-26 04:36:13,-4.076,-6.171
2019-06-26 04:36:19,-3.915,-6.010
2019-06-26 04:36:25,-3.915,-6.171
2019-06-26 04:36:31,-4.076,-6.171
2019-06-26 04:36:37,-4.076,-6.171
2019-06-26 04:36:43,-4.076,-6.171
2019-06-26 04:36:50,-4.076,-6.171
2019-06-26 04:36:56,-3.915,-6.171
2019-06-26 04:37:02,-3.915,-6.171
2019-06-26 04:37:08,-3.915,-6.171
2019-06-26 04:37:14,-4.076,-6.171
2019-06-26 04:37:20,-4.076,-6.171
2019-06-26 04:37:26,-4.076,-6.171
2019-06-26 04:37:32,-4.076,-6.332
2019-06-26 04:37:38,-4.076,-6.171
2019-06-26 04:37:44,-4.076,-6.171
2019-06-26 04:37:51,-4.076,-6.171
2019-06-26 04:37:57,-4.076,-6.171
2019-06-26 04:38:03,-3.915,-6.332
2019-06-26 04:38:09,-4.076,-6.171
2019-06-26 04:38:15,-3.915,-6.171
2019-06-26 04:38:21,-4.076,-6.171
2019-06-26 04:38:27,-4.076,-6.171
2019-06-26 04:38:33,-4.076,-6.171
2019-06-26 04:38:39,-4.076,-6.171
2019-06-26 04:38:45,-4.076,-6.171
2019-06-26 04:38:51,-4.076,-6.171
2019-06-26 04:38:58,-4.076,-6.171
2019-06-26 04:39:04,-4.076,-6.171
2019-06-26 04:39:10,-4.076,-6.332
2019-06-26 04:39:16,-4.076,-6.171
2019-06-26 04:39:22,-4.076,-6.171
2019-06-26 04:39:28,-4.076,-6.171
2019-06-26 04:39:34,-4.076,-6.171
2019-06-26 04:39:40,-4.076,-6.171
2019-06-26 04:39:46,-4.076,-6.171
2019-06-26 04:39:52,-3.915,-6.171
2019-06-26 04:39:58,-4.076,-6.171
2019-06-26 04:40:05,-4.076,-6.171
2019-06-26 04:40:11,-4.238,-6.171
2019-06-26 04:40:17,-4.076,-6.171
2019-06-26 04:40:23,-4.076,-6.332
2019-06-26 04:40:29,-4.076,-6.332
2019-06-26 04:40:35,-4.076,-6.171
2019-06-26 04:40:41,-4.076,-6.171
2019-06-26 04:40:47,-4.076,-6.171
2019-06-26 04:40:53,-4.076,-6.171
2019-06-26 04:40:59,-4.076,-6.332
2019-06-26 04:41:05,-4.076,-6.171
2019-06-26 04:41:12,-4.238,-6.171
2019-06-26 04:41:18,-4.076,-6.332
2019-06-26 04:41:24,-4.076,-6.171
2019-06-26 04:41:30,-4.076,-6.171
2019-06-26 04:41:36,-4.076,-6.171
2019-06-26 04:41:42,-4.076,-6.332
2019-06-26 04:41:48,-4.076,-6.332
2019-06-26 04:41:54,-4.076,-6.171
2019-06-26 04:42:00,-4.076,-6.171
2019-06-26 04:42:06,-4.238,-6.171
2019-06-26 04:42:13,-4.238,-6.332
2019-06-26 04:42:19,-4.076,-6.171
2019-06-26 04:42:25,-4.076,-6.332
2019-06-26 04:42:31,-4.076,-6.332
2019-06-26 04:42:37,-4.076,-6.332
2019-06-26 04:42:43,-4.076,-6.332
2019-06-26 04:42:49,-4.076,-6.332
2019-06-26 04:42:55,-4.076,-6.332
2019-06-26 04:43:01,-4.076,-6.332
2019-06-26 04:43:07,-4.076,-6.171
2019-06-26 04:43:13,-4.238,-6.332
2019-06-26 04:43:20,-4.076,-6.171
2019-06-26 04:43:26,-4.076,-6.171
2019-06-26 04:43:32,-4.238,-6.332
2019-06-26 04:43:38,-4.076,-6.332
2019-06-26 04:43:44,-4.238,-6.332
2019-06-26 04:43:50,-4.238,-6.332
2019-06-26 04:43:56,-4.076,-6.171
2019-06-26 04:44:02,-4.076,-6.332
2019-06-26 04:44:08,-4.238,-6.332
2019-06-26 04:44:14,-4.238,-6.171
2019-06-26 04:44:20,-4.076,-6.171
2019-06-26 04:44:27,-4.238,-6.332
2019-06-26 04:44:33,-4.238,-6.332
2019-06-26 04:44:39,-4.238,-6.171
2019-06-26 04:44:45,-4.238,-6.332
2019-06-26 04:44:51,-4.238,-6.332
2019-06-26 04:44:57,-4.238,-6.332
2019-06-26 04:45:03,-4.238,-6.332
2019-06-26 04:45:09,-4.238,-6.332
2019-06-26 04:45:15,-4.238,-6.171
2019-06-26 04:45:21,-4.399,-6.332
2019-06-26 04:45:28,-4.238,-6.332
2019-06-26 04:45:34,-4.238,-6.171
2019-06-26 04:45:40,-4.238,-6.332
2019-06-26 04:45:46,-4.399,-6.171
2019-06-26 04:45:52,-4.399,-6.332
2019-06-26 04:45:58,-4.238,-6.171
2019-06-26 04:46:04,-4.399,-6.332
2019-06-26 04:46:10,-4.399,-6.171
2019-06-26 04:46:16,-4.399,-6.332
2019-06-26 04:46:22,-4.238,-6.171
2019-06-26 04:46:28,-4.399,-6.332
2019-06-26 04:46:35,-4.399,-6.171
2019-06-26 04:46:41,-4.399,-6.171
2019-06-26 04:46:47,-4.399,-6.171
2019-06-26 04:46:53,-4.399,-6.171
2019-06-26 04:46:59,-4.399,-6.171
2019-06-26 04:47:05,-4.399,-6.332
2019-06-26 04:47:11,-4.399,-6.171
2019-06-26 04:47:17,-4.399,-6.171
2019-06-26 04:47:23,-4.399,-6.332
2019-06-26 04:47:29,-4.399,-6.171
2019-06-26 04:47:35,-4.399,-6.332
2019-06-26 04:47:42,-4.399,-6.332
2019-06-26 04:47:48,-4.399,-6.171
2019-06-26 04:47:54,-4.399,-6.171
2019-06-26 04:48:00,-4.399,-6.332
2019-06-26 04:48:06,-4.399,-6.332
2019-06-26 04:48:12,-4.399,-6.332
2019-06-26 04:48:18,-4.399,-6.332
2019-06-26 04:48:24,-4.399,-6.171
2019-06-26 04:48:30,-4.560,-6.171
2019-06-26 04:48:36,-4.399,-6.332
2019-06-26 04:48:42,-4.399,-6.332
2019-06-26 04:48:49,-4.399,-6.332
2019-06-26 04:48:55,-4.399,-6.171
2019-06-26 04:49:01,-4.560,-6.332
2019-06-26 04:49:07,-4.560,-6.171
2019-06-26 04:49:13,-4.399,-6.332
2019-06-26 04:49:19,-4.560,-6.332
2019-06-26 04:49:25,-4.399,-6.332
2019-06-26 04:49:31,-4.399,-6.332
2019-06-26 04:49:37,-4.560,-6.171
2019-06-26 04:49:43,-4.560,-6.332
2019-06-26 04:49:49,-4.399,-6.332
2019-06-26 04:49:56,-4.560,-6.332
2019-06-26 04:50:02,-4.399,-6.171
2019-06-26 04:50:08,-4.560,-6.332
2019-06-26 04:50:14,-4.560,-6.332
2019-06-26 04:50:20,-4.560,-6.332
2019-06-26 04:50:26,-4.560,-6.332
2019-06-26 04:50:32,-4.560,-6.332
2019-06-26 04:50:38,-4.560,-6.332
2019-06-26 04:50:44,-4.560,-6.332
2019-06-26 04:50:50,-4.560,-6.332
2019-06-26 04:50:57,-4.560,-6.171
2019-06-26 04:51:03,-4.560,-6.332
2019-06-26 04:51:09,-4.399,-6.332
2019-06-26 04:51:15,-4.560,-6.332
2019-06-26 04:51:21,-4.560,-6.332
2019-06-26 04:51:27,-4.560,-6.332
2019-06-26 04:51:33,-4.560,-6.332
2019-06-26 04:51:39,-4.560,-6.332
2019-06-26 04:51:45,-4.560,-6.171
2019-06-26 04:51:51,-4.560,-6.171
2019-06-26 04:51:57,-4.560,-6.332
2019-06-26 04:52:04,-4.560,-6.332
2019-06-26 04:52:10,-4.560,-6.332
2019-06-26 04:52:16,-4.721,-6.332
2019-06-26 04:52:22,-4.560,-6.332
2019-06-26 04:52:28,-4.721,-6.332
2019-06-26 04:52:34,-4.560,-6.171
2019-06-26 04:52:40,-4.721,-6.332
2019-06-26 04:52:46,-4.721,-6.332
2019-06-26 04:52:52,-4.560,-6.171
2019-06-26 04:52:58,-4.560,-6.332
2019-06-26 04:53:04,-4.560,-6.332
2019-06-26 04:53:11,-4.560,-6.332
2019-06-26 04:53:17,-4.560,-6.332
2019-06-26 04:53:23,-4.560,-6.332
2019-06-26 04:53:29,-4.560,-6.332
2019-06-26 04:53:35,-4.560,-6.332
2019-06-26 04:53:41,-4.560,-6.332
2019-06-26 04:53:47,-4.721,-6.332
2019-06-26 04:53:53,-4.721,-6.332
2019-06-26 04:53:59,-4.560,-6.332
2019-06-26 04:54:05,-4.560,-6.332
2019-06-26 04:54:11,-4.560,-6.332
2019-06-26 04:54:18,-4.560,-6.332
2019-06-26 04:54:24,-4.560,-6.332
2019-06-26 04:54:30,-4.560,-6.332
2019-06-26 04:54:36,-4.560,-6.332
2019-06-26 04:54:42,-4.721,-6.332
2019-06-26 04:54:48,-4.560,-6.332
2019-06-26 04:54:54,-4.721,-6.332
2019-06-26 04:55:00,-4.721,-6.332
