Date,Temp
2019-06-24 03:15:07,3.013
2019-06-24 03:15:08,2.852
2019-06-24 03:15:09,3.013
2019-06-24 03:15:10,2.852
2019-06-24 03:15:11,2.852
2019-06-24 03:15:12,2.691
2019-06-24 03:15:13,2.852
2019-06-24 03:15:14,2.852
2019-06-24 03:15:15,2.852
2019-06-24 03:15:16,2.852
2019-06-24 03:15:17,2.691
2019-06-24 03:15:18,2.852
2019-06-24 03:15:19,2.691
2019-06-24 03:15:20,2.691
2019-06-24 03:15:21,2.691
2019-06-24 03:15:22,2.691
2019-06-24 03:15:23,2.691
2019-06-24 03:15:24,0.919
2019-06-24 03:15:26,0.919
2019-06-24 03:15:27,0.758
2019-06-24 03:15:28,0.758
2019-06-24 03:15:29,0.758
2019-06-24 03:15:30,0.758
2019-06-24 03:15:31,0.758
2019-06-24 03:15:32,0.758
2019-06-24 03:15:33,0.758
2019-06-24 03:15:34,0.596
2019-06-24 03:15:35,0.596
2019-06-24 03:15:36,0.596
2019-06-24 03:15:37,0.758
2019-06-24 03:15:38,0.596
2019-06-24 03:15:39,0.596
2019-06-24 03:15:40,0.758
2019-06-24 03:15:41,0.596
2019-06-24 03:15:42,2.691
2019-06-24 03:15:43,0.596
2019-06-24 03:15:44,2.691
2019-06-24 03:15:45,0.435
2019-06-24 03:15:46,2.530
2019-06-24 03:15:47,2.530
2019-06-24 03:15:48,2.530
2019-06-24 03:15:49,2.691
2019-06-24 03:15:50,2.530
2019-06-24 03:15:51,2.530
2019-06-24 03:15:52,2.530
2019-06-24 03:15:53,2.369
2019-06-24 03:15:54,2.369
2019-06-24 03:15:56,2.369
2019-06-24 03:15:57,2.208
2019-06-24 03:15:58,2.369
2019-06-24 03:15:59,2.369
2019-06-24 03:16:00,2.369
2019-06-24 03:16:01,2.369
2019-06-24 03:16:02,2.208
2019-06-24 03:16:03,2.208
2019-06-24 03:16:04,2.208
2019-06-24 03:16:05,2.208
2019-06-24 03:16:06,2.047
2019-06-24 03:16:07,2.047
2019-06-24 03:16:08,2.208
2019-06-24 03:16:09,2.047
2019-06-24 03:16:10,2.047
2019-06-24 03:16:11,1.886
2019-06-24 03:16:12,1.886
2019-06-24 03:16:13,2.208
2019-06-24 03:16:14,1.886
2019-06-24 03:16:15,2.047
2019-06-24 03:16:16,1.724
2019-06-24 03:16:17,1.886
2019-06-24 03:16:18,1.886
2019-06-24 03:16:19,1.886
2019-06-24 03:16:20,1.886
2019-06-24 03:16:21,1.724
2019-06-24 03:16:22,1.886
2019-06-24 03:16:23,1.886
2019-06-24 03:16:24,1.724
2019-06-24 03:16:26,1.724
2019-06-24 03:16:27,1.724
2019-06-24 03:16:28,1.886
2019-06-24 03:16:29,1.724
2019-06-24 03:16:30,1.724
2019-06-24 03:16:31,1.724
2019-06-24 03:16:32,1.724
2019-06-24 03:16:33,1.724
2019-06-24 03:16:34,1.724
2019-06-24 03:16:35,1.724
2019-06-24 03:16:36,1.563
2019-06-24 03:16:37,1.563
2019-06-24 03:16:38,1.724
2019-06-24 03:16:39,1.402
2019-06-24 03:16:40,1.563
2019-06-24 03:16:41,1.724
2019-06-24 03:16:42,1.563
2019-06-24 03:16:43,1.402
2019-06-24 03:16:44,-0.048
2019-06-24 03:16:45,2.047
2019-06-24 03:16:46,1.402
2019-06-24 03:16:47,2.047
2019-06-24 03:16:48,1.563
2019-06-24 03:16:49,1.402
2019-06-24 03:16:50,2.047
2019-06-24 03:16:51,-0.048
2019-06-24 03:16:52,2.047
2019-06-24 03:16:53,-0.209
2019-06-24 03:16:54,1.886
2019-06-24 03:16:56,2.047
2019-06-24 03:16:57,2.047
2019-06-24 03:16:58,1.886
2019-06-24 03:16:59,2.047
2019-06-24 03:17:00,1.886
2019-06-24 03:17:01,2.047
2019-06-24 03:17:02,1.886
2019-06-24 03:17:03,1.724
2019-06-24 03:17:04,1.724
2019-06-24 03:17:05,1.724
2019-06-24 03:17:06,1.724
2019-06-24 03:17:07,1.724
2019-06-24 03:17:08,1.724
2019-06-24 03:17:09,1.724
2019-06-24 03:17:10,1.724
2019-06-24 03:17:11,1.724
2019-06-24 03:17:12,1.724
2019-06-24 03:17:13,1.563
2019-06-24 03:17:14,1.563
2019-06-24 03:17:15,1.563
2019-06-24 03:17:16,1.563
2019-06-24 03:17:17,1.563
2019-06-24 03:17:18,1.563
2019-06-24 03:17:19,1.402
2019-06-24 03:17:20,1.402
2019-06-24 03:17:21,1.402
2019-06-24 03:17:22,1.080
2019-06-24 03:17:23,1.241
2019-06-24 03:17:25,1.241
2019-06-24 03:17:26,1.241
2019-06-24 03:17:27,1.241
2019-06-24 03:17:28,1.241
2019-06-24 03:17:29,1.080
2019-06-24 03:17:30,1.241
2019-06-24 03:17:31,1.080
2019-06-24 03:17:32,1.241
2019-06-24 03:17:33,1.241
2019-06-24 03:17:34,1.080
2019-06-24 03:17:35,1.080
2019-06-24 03:17:36,1.080
2019-06-24 03:17:37,1.080
2019-06-24 03:17:38,1.241
2019-06-24 03:17:39,1.080
2019-06-24 03:17:40,1.080
2019-06-24 03:17:41,0.919
2019-06-24 03:17:42,1.080
2019-06-24 03:17:43,0.919
2019-06-24 03:17:44,0.919
2019-06-24 03:17:45,0.919
2019-06-24 03:17:46,0.919
2019-06-24 03:17:47,0.919
2019-06-24 03:17:48,0.919
2019-06-24 03:17:49,0.919
2019-06-24 03:17:51,0.919
2019-06-24 03:17:52,0.919
2019-06-24 03:17:53,0.758
2019-06-24 03:17:54,0.758
2019-06-24 03:17:55,0.758
2019-06-24 03:17:56,0.758
2019-06-24 03:17:57,0.758
2019-06-24 03:17:58,0.758
2019-06-24 03:17:59,0.758
2019-06-24 03:18:00,0.758
2019-06-24 03:18:01,0.758
2019-06-24 03:18:02,0.758
2019-06-24 03:18:03,0.758
2019-06-24 03:18:04,0.758
2019-06-24 03:18:05,0.758
2019-06-24 03:18:06,0.758
2019-06-24 03:18:07,0.758
2019-06-24 03:18:08,0.758
2019-06-24 03:18:09,0.596
2019-06-24 03:18:10,0.596
2019-06-24 03:18:11,0.596
2019-06-24 03:18:12,0.596
2019-06-24 03:18:13,0.596
2019-06-24 03:18:14,0.435
2019-06-24 03:18:15,0.596
2019-06-24 03:18:17,0.596
2019-06-24 03:18:18,0.596
2019-06-24 03:18:19,0.435
2019-06-24 03:18:20,0.596
2019-06-24 03:18:21,0.435
2019-06-24 03:18:22,0.596
2019-06-24 03:18:23,0.435
2019-06-24 03:18:24,0.435
2019-06-24 03:18:25,0.435
2019-06-24 03:18:26,0.435
2019-06-24 03:18:27,0.435
2019-06-24 03:18:28,0.435
2019-06-24 03:18:29,0.435
2019-06-24 03:18:30,0.435
2019-06-24 03:18:31,0.596
2019-06-24 03:18:32,0.435
2019-06-24 03:18:33,0.435
2019-06-24 03:18:34,0.435
2019-06-24 03:18:35,0.435
2019-06-24 03:18:36,0.919
2019-06-24 03:18:37,0.919
2019-06-24 03:18:38,0.919
2019-06-24 03:18:39,0.758
2019-06-24 03:18:40,0.758
2019-06-24 03:18:41,0.758
2019-06-24 03:18:43,0.758
2019-06-24 03:18:44,0.435
2019-06-24 03:18:45,0.758
2019-06-24 03:18:46,0.758
2019-06-24 03:18:47,0.758
2019-06-24 03:18:48,0.758
2019-06-24 03:18:49,0.596
2019-06-24 03:18:50,0.596
2019-06-24 03:18:51,0.758
2019-06-24 03:18:52,0.596
2019-06-24 03:18:53,0.758
2019-06-24 03:18:54,0.596
2019-06-24 03:18:55,0.758
2019-06-24 03:18:56,0.596
2019-06-24 03:18:57,0.758
2019-06-24 03:18:58,0.596
2019-06-24 03:18:59,0.435
2019-06-24 03:19:00,0.435
2019-06-24 03:19:01,0.435
2019-06-24 03:19:02,0.435
2019-06-24 03:19:03,0.435
2019-06-24 03:19:04,0.596
2019-06-24 03:19:05,0.274
2019-06-24 03:19:06,0.435
2019-06-24 03:19:07,0.435
2019-06-24 03:19:09,0.435
2019-06-24 03:19:10,0.435
2019-06-24 03:19:11,0.435
2019-06-24 03:19:12,0.274
2019-06-24 03:19:13,0.274
2019-06-24 03:19:14,0.274
2019-06-24 03:19:15,0.274
2019-06-24 03:19:16,0.435
2019-06-24 03:19:17,0.274
2019-06-24 03:19:18,0.274
2019-06-24 03:19:19,0.274
2019-06-24 03:19:20,0.274
2019-06-24 03:19:21,0.274
2019-06-24 03:19:22,0.113
2019-06-24 03:19:23,0.274
2019-06-24 03:19:24,0.274
2019-06-24 03:19:25,0.274
2019-06-24 03:19:26,0.113
2019-06-24 03:19:27,0.274
2019-06-24 03:19:28,-0.048
2019-06-24 03:19:29,0.274
2019-06-24 03:19:30,0.113
2019-06-24 03:19:31,-0.048
2019-06-24 03:19:32,0.113
2019-06-24 03:19:33,0.113
2019-06-24 03:19:35,-0.048
2019-06-24 03:19:36,0.113
2019-06-24 03:19:37,0.113
2019-06-24 03:19:38,0.113
2019-06-24 03:19:39,-0.048
2019-06-24 03:19:40,-0.048
2019-06-24 03:19:41,0.113
2019-06-24 03:19:42,0.113
2019-06-24 03:19:43,0.113
2019-06-24 03:19:44,0.113
2019-06-24 03:19:45,0.113
2019-06-24 03:19:46,-0.048
2019-06-24 03:19:47,-0.048
2019-06-24 03:19:48,-0.048
2019-06-24 03:19:49,-0.048
2019-06-24 03:19:50,-0.048
2019-06-24 03:19:51,-0.048
2019-06-24 03:19:52,-0.048
2019-06-24 03:19:53,-0.048
2019-06-24 03:19:54,-0.048
2019-06-24 03:19:55,-0.048
2019-06-24 03:19:56,-0.048
2019-06-24 03:19:57,-0.048
2019-06-24 03:19:58,-0.048
2019-06-24 03:20:00,-0.048
2019-06-24 03:20:01,-0.048
2019-06-24 03:20:02,-0.209
2019-06-24 03:20:03,-0.048
2019-06-24 03:20:04,-0.209
2019-06-24 03:20:05,-0.048
2019-06-24 03:20:06,-0.209
2019-06-24 03:20:07,-0.209
2019-06-24 03:20:08,-0.209
2019-06-24 03:20:09,-0.209
2019-06-24 03:20:10,-0.209
2019-06-24 03:20:11,-0.209
2019-06-24 03:20:12,-0.209
2019-06-24 03:20:13,-0.209
2019-06-24 03:20:14,-0.209
2019-06-24 03:20:15,-0.370
2019-06-24 03:20:16,-0.209
2019-06-24 03:20:17,-0.370
2019-06-24 03:20:18,-0.209
2019-06-24 03:20:19,-0.209
2019-06-24 03:20:20,-0.048
2019-06-24 03:20:21,-0.209
2019-06-24 03:20:22,-0.370
2019-06-24 03:20:23,-0.209
2019-06-24 03:20:24,-0.209
2019-06-24 03:20:26,-0.370
2019-06-24 03:20:27,-0.370
2019-06-24 03:20:28,-0.370
2019-06-24 03:20:29,-0.370
2019-06-24 03:20:30,-0.370
2019-06-24 03:20:31,-0.209
2019-06-24 03:20:32,-0.370
2019-06-24 03:20:33,-0.370
2019-06-24 03:20:34,-0.370
2019-06-24 03:20:35,-0.370
2019-06-24 03:20:36,-0.370
2019-06-24 03:20:37,-0.370
2019-06-24 03:20:38,-0.370
2019-06-24 03:20:39,-0.370
2019-06-24 03:20:40,-0.370
2019-06-24 03:20:41,-0.370
2019-06-24 03:20:42,-0.370
2019-06-24 03:20:43,-0.370
2019-06-24 03:20:44,-0.370
2019-06-24 03:20:45,-0.370
2019-06-24 03:20:46,-0.370
2019-06-24 03:20:47,-0.531
2019-06-24 03:20:48,-0.531
2019-06-24 03:20:49,-0.531
2019-06-24 03:20:50,-0.531
2019-06-24 03:20:52,-0.531
2019-06-24 03:20:53,-0.370
2019-06-24 03:20:54,-0.531
2019-06-24 03:20:55,-0.531
2019-06-24 03:20:56,-0.531
2019-06-24 03:20:57,-0.531
2019-06-24 03:20:58,-0.531
2019-06-24 03:20:59,-0.531
2019-06-24 03:21:00,-0.693
2019-06-24 03:21:01,-0.693
2019-06-24 03:21:02,-0.048
2019-06-24 03:21:03,-0.048
2019-06-24 03:21:04,-0.531
2019-06-24 03:21:05,-0.048
2019-06-24 03:21:06,-0.209
2019-06-24 03:21:07,-0.209
2019-06-24 03:21:08,-0.209
2019-06-24 03:21:09,-0.209
2019-06-24 03:21:10,-0.209
2019-06-24 03:21:11,-0.209
2019-06-24 03:21:12,-0.209
2019-06-24 03:21:13,-0.209
2019-06-24 03:21:14,-0.209
2019-06-24 03:21:15,-0.209
2019-06-24 03:21:17,-0.209
2019-06-24 03:21:18,-0.209
2019-06-24 03:21:19,-0.370
2019-06-24 03:21:20,-0.370
2019-06-24 03:21:21,-0.209
2019-06-24 03:21:22,-0.370
2019-06-24 03:21:23,-0.370
2019-06-24 03:21:24,-0.209
2019-06-24 03:21:25,-0.370
2019-06-24 03:21:26,-0.370
2019-06-24 03:21:27,-0.370
2019-06-24 03:21:28,-0.370
2019-06-24 03:21:29,-0.370
2019-06-24 03:21:30,-0.370
2019-06-24 03:21:31,-0.370
2019-06-24 03:21:32,-0.370
2019-06-24 03:21:33,-0.370
2019-06-24 03:21:34,-0.370
2019-06-24 03:21:35,-0.370
2019-06-24 03:21:36,-0.531
2019-06-24 03:21:37,-0.370
2019-06-24 03:21:38,-0.370
2019-06-24 03:21:39,-0.531
2019-06-24 03:21:40,-0.531
2019-06-24 03:21:41,-0.531
2019-06-24 03:21:43,-0.370
2019-06-24 03:21:44,-0.531
2019-06-24 03:21:45,-0.531
2019-06-24 03:21:46,-0.370
2019-06-24 03:21:47,-0.531
2019-06-24 03:21:48,-0.531
2019-06-24 03:21:49,-0.531
2019-06-24 03:21:50,-0.370
2019-06-24 03:21:51,-0.531
2019-06-24 03:21:52,-0.531
2019-06-24 03:21:53,-0.531
2019-06-24 03:21:54,-0.531
2019-06-24 03:21:55,-0.531
2019-06-24 03:21:56,-0.531
2019-06-24 03:21:57,-0.531
2019-06-24 03:21:58,-0.531
2019-06-24 03:21:59,-0.531
2019-06-24 03:22:00,-0.693
2019-06-24 03:22:01,-0.531
2019-06-24 03:22:02,-0.693
2019-06-24 03:22:03,-0.531
2019-06-24 03:22:04,-0.693
2019-06-24 03:22:05,-0.531
2019-06-24 03:22:06,-0.693
2019-06-24 03:22:08,-0.693
2019-06-24 03:22:09,-0.693
2019-06-24 03:22:10,-0.693
2019-06-24 03:22:11,-0.531
2019-06-24 03:22:12,-0.693
2019-06-24 03:22:13,-0.693
2019-06-24 03:22:14,-0.693
2019-06-24 03:22:15,-0.854
2019-06-24 03:22:16,-0.854
2019-06-24 03:22:17,-0.854
2019-06-24 03:22:18,-0.693
2019-06-24 03:22:19,-0.693
2019-06-24 03:22:20,-0.693
2019-06-24 03:22:21,-0.854
2019-06-24 03:22:22,-0.693
2019-06-24 03:22:23,-0.693
2019-06-24 03:22:24,-0.854
2019-06-24 03:22:25,-0.854
2019-06-24 03:22:26,-0.693
2019-06-24 03:22:27,-0.854
2019-06-24 03:22:28,-0.854
2019-06-24 03:22:29,-0.531
2019-06-24 03:22:30,-0.854
2019-06-24 03:22:31,-0.854
2019-06-24 03:22:32,-0.854
2019-06-24 03:22:34,-0.854
2019-06-24 03:22:35,-0.854
2019-06-24 03:22:36,-0.854
2019-06-24 03:22:37,-0.854
2019-06-24 03:22:38,-1.015
2019-06-24 03:22:39,-0.854
2019-06-24 03:22:40,-0.854
2019-06-24 03:22:41,-0.854
2019-06-24 03:22:42,-0.854
2019-06-24 03:22:43,-0.531
2019-06-24 03:22:44,-0.854
2019-06-24 03:22:45,-0.854
2019-06-24 03:22:46,-1.015
2019-06-24 03:22:47,-1.015
2019-06-24 03:22:48,-1.015
2019-06-24 03:22:49,-0.854
2019-06-24 03:22:50,-1.015
2019-06-24 03:22:51,-1.015
2019-06-24 03:22:52,-1.015
2019-06-24 03:22:53,-1.015
2019-06-24 03:22:54,-1.015
2019-06-24 03:22:55,-1.015
2019-06-24 03:22:56,-1.015
2019-06-24 03:22:57,-1.015
2019-06-24 03:22:59,-1.015
2019-06-24 03:23:00,-1.015
2019-06-24 03:23:01,-1.015
2019-06-24 03:23:02,-1.015
2019-06-24 03:23:03,-1.015
2019-06-24 03:23:04,-1.015
2019-06-24 03:23:05,-1.015
2019-06-24 03:23:06,-1.015
2019-06-24 03:23:07,-1.015
2019-06-24 03:23:08,-1.015
2019-06-24 03:23:09,-1.176
2019-06-24 03:23:10,-1.015
2019-06-24 03:23:11,-1.176
2019-06-24 03:23:12,-1.176
2019-06-24 03:23:13,-1.176
2019-06-24 03:23:14,-1.015
2019-06-24 03:23:15,-1.015
2019-06-24 03:23:16,-1.176
2019-06-24 03:23:17,-1.015
2019-06-24 03:23:18,-1.176
2019-06-24 03:23:19,-1.176
2019-06-24 03:23:20,-1.176
2019-06-24 03:23:21,-1.176
2019-06-24 03:23:22,-1.176
2019-06-24 03:23:24,-1.176
2019-06-24 03:23:25,-1.176
2019-06-24 03:23:26,-1.176
2019-06-24 03:23:27,-1.176
2019-06-24 03:23:28,-1.015
2019-06-24 03:23:29,-1.176
2019-06-24 03:23:30,-1.015
2019-06-24 03:23:31,-1.176
2019-06-24 03:23:32,-1.176
2019-06-24 03:23:33,-1.176
2019-06-24 03:23:34,-1.176
2019-06-24 03:23:35,-1.176
2019-06-24 03:23:36,-1.176
2019-06-24 03:23:37,-1.176
2019-06-24 03:23:38,-1.176
2019-06-24 03:23:39,-1.176
2019-06-24 03:23:40,-1.176
2019-06-24 03:23:41,-1.176
2019-06-24 03:23:42,-1.176
2019-06-24 03:23:43,-1.176
2019-06-24 03:23:44,-1.337
2019-06-24 03:23:45,-1.176
2019-06-24 03:23:46,-1.337
2019-06-24 03:23:47,-1.176
2019-06-24 03:23:49,-1.176
2019-06-24 03:23:50,-1.498
2019-06-24 03:23:51,-1.176
2019-06-24 03:23:52,-1.176
2019-06-24 03:23:53,-1.176
2019-06-24 03:23:54,-1.337
2019-06-24 03:23:55,-1.337
2019-06-24 03:23:56,-1.337
2019-06-24 03:23:57,-1.337
2019-06-24 03:23:58,-1.337
2019-06-24 03:23:59,-1.337
2019-06-24 03:24:00,-1.337
2019-06-24 03:24:01,-1.337
2019-06-24 03:24:02,-1.337
2019-06-24 03:24:03,-1.337
2019-06-24 03:24:04,-1.176
2019-06-24 03:24:05,-1.337
2019-06-24 03:24:06,-1.337
2019-06-24 03:24:07,-1.337
2019-06-24 03:24:08,-1.337
2019-06-24 03:24:09,-1.498
2019-06-24 03:24:10,-1.498
2019-06-24 03:24:11,-1.337
2019-06-24 03:24:12,-1.337
2019-06-24 03:24:13,-1.337
2019-06-24 03:24:15,-1.337
2019-06-24 03:24:16,-1.498
2019-06-24 03:24:17,-1.337
2019-06-24 03:24:18,-1.337
2019-06-24 03:24:19,-1.337
2019-06-24 03:24:20,-1.498
2019-06-24 03:24:21,-1.498
2019-06-24 03:24:22,-1.337
2019-06-24 03:24:23,-1.498
2019-06-24 03:24:24,-1.498
2019-06-24 03:24:25,-1.498
2019-06-24 03:24:26,-1.498
2019-06-24 03:24:27,-1.498
2019-06-24 03:24:28,-1.498
2019-06-24 03:24:29,-1.498
2019-06-24 03:24:30,-1.498
2019-06-24 03:24:31,-1.498
2019-06-24 03:24:32,-1.498
2019-06-24 03:24:33,-1.498
2019-06-24 03:24:34,-1.498
2019-06-24 03:24:35,-1.498
2019-06-24 03:24:36,-1.015
2019-06-24 03:24:37,-1.498
2019-06-24 03:24:38,-1.015
2019-06-24 03:24:40,-1.015
2019-06-24 03:24:41,-1.015
2019-06-24 03:24:42,-1.498
2019-06-24 03:24:43,-1.015
2019-06-24 03:24:44,-1.015
2019-06-24 03:24:45,-1.176
2019-06-24 03:24:46,-1.176
2019-06-24 03:24:47,-1.176
2019-06-24 03:24:48,-1.176
2019-06-24 03:24:49,-1.176
2019-06-24 03:24:50,-1.176
2019-06-24 03:24:51,-1.176
2019-06-24 03:24:52,-1.015
2019-06-24 03:24:53,-1.176
2019-06-24 03:24:54,-1.337
2019-06-24 03:24:55,-1.176
2019-06-24 03:24:56,-1.176
2019-06-24 03:24:57,-1.176
2019-06-24 03:24:58,-1.176
2019-06-24 03:24:59,-1.176
2019-06-24 03:25:00,-1.176
2019-06-24 03:25:01,-1.176
2019-06-24 03:25:02,-1.337
2019-06-24 03:25:03,-1.176
2019-06-24 03:25:05,-1.176
2019-06-24 03:25:06,-1.176
2019-06-24 03:25:07,-1.176
2019-06-24 03:25:08,-1.176
2019-06-24 03:25:09,-1.337
2019-06-24 03:25:10,-1.337
2019-06-24 03:25:11,-1.337
2019-06-24 03:25:12,-1.337
2019-06-24 03:25:13,-1.337
2019-06-24 03:25:14,-1.337
2019-06-24 03:25:15,-1.337
2019-06-24 03:25:16,-1.337
2019-06-24 03:25:17,-1.337
2019-06-24 03:25:18,-1.337
2019-06-24 03:25:19,-1.337
2019-06-24 03:25:20,-1.337
2019-06-24 03:25:21,-1.498
2019-06-24 03:25:22,-1.337
2019-06-24 03:25:23,-1.337
2019-06-24 03:25:24,-1.337
2019-06-24 03:25:25,-1.337
2019-06-24 03:25:26,-1.337
2019-06-24 03:25:27,-1.337
2019-06-24 03:25:28,-1.337
2019-06-24 03:25:29,-1.337
2019-06-24 03:25:31,-1.337
2019-06-24 03:25:32,-1.498
2019-06-24 03:25:33,-1.337
2019-06-24 03:25:34,-1.337
2019-06-24 03:25:35,-1.498
2019-06-24 03:25:36,-1.337
2019-06-24 03:25:37,-1.498
2019-06-24 03:25:38,-1.337
2019-06-24 03:25:39,-1.498
2019-06-24 03:25:40,-1.498
2019-06-24 03:25:41,-1.337
2019-06-24 03:25:42,-1.498
2019-06-24 03:25:43,-1.498
2019-06-24 03:25:44,-1.498
2019-06-24 03:25:45,-1.498
2019-06-24 03:25:46,-1.498
2019-06-24 03:25:47,-1.498
